,user_id,location
2644,"[""1381502063100764160',""]",
2645,"[""1639727750',""]","Atlanta, GA'}"
2646,"[""2218432902',""]","London, UK'}"
2647,"[""1507411352943734784',""]","Bihar, India'}"
2648,"[""506065984',""]",Madrid'}
2649,"[""1571949318000574464',""]",Sweden'}
2650,"[""4709716753',""]",
2651,"[""1331658799569104897',""]",
2652,"[""1101485903518859264',""]","Mandi Bahauddin, Pakistan'}"
2653,"[""1167932707881541632',""]","Staten Island, NY'}"
2654,"[""1394032499446140933',""]","Brno, Česká republika'}"
2655,"[""361226961',""]",
2656,"[""185187473',""]","Auckland, New Zealand'}"
2657,"[""1467572088496013314',""]","Sedona,AZ'}"
2658,"[""2322615734',""]","Ottawa, Ontario'}"
2659,"[""492022692',""]","Harrisburg,  Pennsylvania'}"
2660,"[""706297852268515329',""]",United States'}
2661,"[""1587907656374796289',""]",
2662,"[""1384509702961201152',""]",
2663,"[""3094491626',""]","Falls Church, VA 22041'}"
2664,"[""797806917590614016',""]",United Kingdom of North Korea'}
2665,"[""1126011618',""]",
2666,"[""377706467',""]",
2667,"[""1216370664350703616',""]",
2668,"[""869483598684053504',""]",
2669,"[""2343862278',""]","Queens, NY'}"
2670,"[""939901806074912770',""]",📍Islamabad /Chilas /Gilgit
2671,"[""2964250636',""]",
2672,"[""1060951641241702403',""]",pdx'}
2673,"[""1449739335771824129',""]",Planet Earth'}
2674,"[""1438296702209826818',""]",
2675,"[""723988028612440065',""]",ญี่ปุ่น'}
2676,"[""1433396218504306690',""]",
2677,"[""1266120752253804544',""]",France'}
2678,"[""1469632044863045632',""]","Sahiwal, Pakistan'}"
2679,"[""1115031471037779968',""]",Flying high'}
2680,"[""2271066648',""]","Denver, CO'}"
2681,"[""1457427405975523332',""]",
2682,"[""1245069918',""]","Minnesota, USA'}"
2683,"[""1162625238',""]",Karachi'}
2684,"[""1233477560027230212',""]","Brno, Czech Republic'}"
2685,"[""1276222856775503872',""]",
2686,"[""1019296309',""]","Atlanta, Georgia'}"
2687,"[""140198737',""]",Planet Earth'}
2688,"[""1491638427493691393',""]",
2689,"[""1183157737376534528',""]",WA state'}
2690,"[""1371286722047209472',""]","Fullerton, CA'}"
2691,"[""1367350640830255105',""]",
2692,"[""1092882666221793281',""]",Pokémon Center'}
2693,"[""743440638348189699',""]",We have locations nationwide'}
2694,"[""1409230360945127424',""]","Portland, OR'}"
2695,"[""1377668151219998722',""]",
2696,"[""967337414904688642',""]",Ruhrpott'}
2697,"[""1032201585978429445',""]",
2698,"[""1616413154',""]","Seattle, WA'}"
2699,"[""2978233930',""]",Allemagne'}
2700,"[""1059466831260344320',""]","Andhra Pradesh, India'}"
2701,"[""50626629',""]",Sverige
2702,"[""31062679',""]",NY'}
2703,"[""245838339',""]","Montreal, Quebec'}"
2704,"[""1053997996680060930',""]",Worldwide'}
2705,"[""2942589788',""]","Shivaji Nagar, Pune'}"
2706,"[""1344042942529466369',""]",he they wolf xe 10/14/22 💞'}
2707,"[""1572309293730304000',""]",Coventry'}
2708,"[""1307379570518167560',""]",
2709,"[""4866330561',""]","Karachi, Pakistan'}"
2710,"[""44837849',""]","Seattle, WA'}"
2711,"[""1038142615328354306',""]",
2712,"[""1462795398',""]","Karachi, Pakistan'}"
2713,"[""224073436',""]",Spain'}
2714,"[""589289053',""]","Peshawar, Pakistan'}"
2715,"[""1287033858089717761',""]",
2716,"[""940705970451288067',""]","Ealing, London'}"
2717,"[""1365595086957010944',""]",
2718,"[""1584367546148552705',""]",
2719,"[""1582749750801080321',""]",
2720,"[""717031075',""]","New York, NY'}"
2721,"[""29447428',""]",London-Wales-Roaming'}
2722,"[""885093337',""]","Karachi, Pakistan'}"
2723,"[""821650201',""]",Madrid'}
2724,"[""2755098826',""]","Algarve, Portugal'}"
2725,"[""1202423685166116865',""]",
2726,"[""1499151969700790276',""]","Rosario, Argentina'}"
2727,"[""1246073588232237058',""]",
2728,"[""1514751653089624065',""]",Etats-Unis'}
2729,"[""1135683696370040832',""]",Etats-Unis'}
2730,"[""1321741511420203008',""]",CARLIFONIA'}
2731,"[""304823007',""]",Sunny Southern California'}
2732,"[""1554129996385587200',""]",Trumbull County Ohio'}
2733,"[""48227667',""]",
2734,"[""874538053188059137',""]","Atlanta, GA'}"
2735,"[""1166417302964842496',""]",Dunder Mifflin'}
2736,"[""1552014291804557312',""]",stayville'}
2737,"[""871072594593800192',""]",Pakistan'}
2738,"[""78939096',""]","Omaha, NE'}"
2739,"[""2148064812',""]","Denver, Colorado'}"
2740,"[""1519824655992987659',""]",she/her   ns    18'}
2741,"[""1460444825375977481',""]",Pixlverse'}
2742,"[""797843979467419649',""]",Chillinwyodaddy'}
2743,"[""1488298981650219013',""]",
2744,"[""1227675692625625088',""]",
2745,"[""1496344400649236483',""]",United States
2746,"[""950214957190209537',""]","Palo Alto, CA'}"
2747,"[""1457906807704535040',""]",$XRP $ETH $BTC $SOL'}
2748,"[""799435974921089024',""]",Etats-Unis'}
2749,"[""3115712427',""]",
2750,"[""1596230824222932994',""]",Lagos'}
2751,"[""1546424308121145344',""]","Los Angeles, CA'}"
2752,"[""333804597',""]",Maryland
2753,"[""976143225927839744',""]",
2754,"[""830949664635678720',""]",Planet Earth'}
2755,"[""2902144136',""]",Sedona area.'}
2756,"[""1470231009681543168',""]",
2757,"[""1392431851285872644',""]",
2758,"[""1107221180',""]",she/her | 22'}
2759,"[""1460478545759715328',""]",
2760,"[""1145262387915833348',""]",
2761,"[""3248470137',""]",
2762,"[""1566413088731140097',""]","Paris, France'}"
2763,"[""1536028857672912897',""]",
2764,"[""1091769093273907201',""]",
2765,"[""222847105',""]",gloomy shadow of the earth'}
2766,"[""1465567693',""]",
2767,"[""1596843666705874955',""]",Windhoek\n'}
2768,"[""536804517',""]","Atlanta, GA'}"
2769,"[""1285518231906787328',""]","New York, USA'}"
2770,"[""1518980128889610241',""]","Texas, USA'}"
2771,"[""304948011',""]","Fox Point, WI'}"
2772,"[""1593781778505932800',""]","Whitby, Ontario'}"
2773,"[""779464550',""]","California, USA'}"
2774,"[""31300038',""]",
2775,"[""1586591376837251086',""]",
2776,"[""1577697388374142976',""]",
2777,"[""3182990685',""]","Accra, Ghana'}"
2778,"[""1318735828609388544',""]",
2779,"[""1543697343580610562',""]",El Salvador'}
2780,"[""809909413',""]","Spokane, WA'}"
2781,"[""245203793',""]",GA'}
2782,"[""1924398122',""]",
2783,"[""1249419530444537856',""]","Burnaby, BC Canada'}"
2784,"[""818016887351234560',""]",
2785,"[""1461470928173473792',""]",In ur mom'}
2786,"[""14178062',""]",Republic of Texas'}
2787,"[""1434550886206951426',""]",use my link for $1 copytrades'}
2788,"[""1449796374363574277',""]","nowhere, oklahoma'}"
2789,"[""1414284724961435652',""]",Polska'}
2790,"[""202988475',""]",CAPE TOWN l Engcobo'}
2791,"[""803051995246383104',""]",
2792,"[""1228764977932177409',""]","Las Vegas, NV'}"
2793,"[""1177669159838195713',""]",
2794,"[""1497673764221468688',""]",
2795,"[""1354475410386341889',""]",CO'}
2796,"[""122476840',""]",The Midwestern Lands'}
2797,"[""358797842',""]",The Great Metropolis'}
2798,"[""1375138120665067530',""]","Toronto, ON'}"
2799,"[""1594154247540461568',""]",
2800,"[""282307571',""]",
2801,"[""1325309846305042432',""]",she/they | lg(b)t+ | 19'}
2802,"[""1417320922109947915',""]",USA'}
2803,"[""1586857399809359873',""]",
2804,"[""4282369753',""]",Minnesota & Texas'}
2805,"[""845978991253213185',""]",
2806,"[""2447108143',""]",
2807,"[""501180352',""]",
2808,"[""261531323',""]",
2809,"[""1591139769542709267',""]",
2810,"[""2808105549',""]","Kalamata, Greece'}"
2811,"[""604586168',""]",Pennsylvania'}
2812,"[""1407482015650361344',""]",Kentucky'}
2813,"[""604053363',""]",United States'}
2814,"[""1552472113155416064',""]",Then and There'}
2815,"[""1277896716952403969',""]",
2816,"[""1558107497021542400',""]",
2817,"[""99479393',""]","Scotland, United Kingdom',"
2818,"[""1507114839390445573',""]",
2819,"[""3551046323',""]",
2820,"[""1586984800140742656',""]",
2821,"[""276127914',""]",
2822,"[""1275123549766856704',""]","Arkansas, USA',"
2823,"[""164593620',""]","Los Angeles, CA ☀️🌴',"
2824,"[""1499066442930655232',""]",
2825,"[""1259816940844937217',""]","Australia',"
2826,"[""1543340945730576386',""]",
2827,"[""2880621087',""]",United States
2828,"[""364309971',""]","Work, USA',"
2829,"[""1471154383647817734',""]",
2830,"[""744078267850833920',""]","6.455027°N, 3.384082°E',"
2831,"[""211608076',""]","Ramsbottom, United Kingdom',"
2832,"[""1189273154054696961',""]",
2833,"[""283157804',""]","Cambridge',"
2834,"[""143935023',""]",
2835,"[""1586025051085848576',""]",
2836,"[""20791002',""]","New York, NY',"
2837,"[""1591507341928984576',""]",
2838,"[""1289041202487021571',""]",
2839,"[""1381212938371928072',""]","Republic of Korea',"
2840,"[""1594193841770348544',""]",
2841,"[""21471177',""]","Cambridge',"
2842,"[""1587085396126535681',""]",
2843,"[""775115559696408576',""]","Texas',"
2844,"[""1584152865467117568',""]",
2845,"[""1587047714147094531',""]",
2846,"[""1587558217630232576',""]",
2847,"[""3632161',""]","Bisbee, AZ',"
2848,"[""313938146',""]","Jerusalem',"
2849,"[""2381603959',""]","Everywhere else.',"
2850,"[""2256076040',""]",
2851,"[""757583880165662720',""]",
2852,"[""1584105926713384960',""]",
2853,"[""57181974',""]","California, USA',"
2854,"[""496121422',""]","Cleveland, OH',"
2855,"[""1344387247077023744',""]",
2856,"[""1595273330000424961',""]",
2857,"[""474973688',""]","Chester, UK',"
2858,"[""357232722',""]","USA',"
2859,"[""2161091029',""]",
2860,"[""1427040538973270022',""]",
2861,"[""907139600',""]","Minnesota, USA',"
2862,"[""383895257',""]","El Paso, TX',"
2863,"[""1587300431234969600',""]",
2864,"[""1519407317078454318',""]",
2865,"[""1583116574948466688',""]","NYC',"
2866,"[""836099808',""]",
2867,"[""1587430269669154819',""]",
2868,"[""16871799',""]","Metro Atlanta',"
2869,"[""1590160007382827008',""]","Independence, MO',"
2870,"[""1213748579229040641',""]",
2871,"[""1556085514964541440',""]",
2872,"[""1587500616397398017',""]",
2873,"[""21312793',""]",
2874,"[""897875708869050368',""]","Denver, CO',"
2875,"[""1351483930667601922',""]","Kasoa, Ghana',"
2876,"[""1519382684044128257',""]",
2877,"[""1557571557148483584',""]","The Great State of Oklahoma',"
2878,"[""1519019302158016515',""]",
2879,"[""1539592740341747712',""]","Atlanta, GA',"
2880,"[""455118561',""]","Georgia',"
2881,"[""1143553243307548672',""]","Hertfordshire',"
2882,"[""1356031620747325446',""]",
2883,"[""1587170137831923712',""]",
2884,"[""1516103939300732936',""]","Oklahoma, aka hell',"
2885,"[""1577685729517309953',""]",
2886,"[""116504222',""]",
2887,"[""1280676458868830209',""]","Victoria, Australia',"
2888,"[""1596454613271646209',""]","in the box',"
2889,"[""422850113',""]","West Allis, WI',"
2890,"[""1521942318068215809',""]","Teaneck NJ',"
2891,"[""1482909633597505536',""]","Alberta, Canada',"
2892,"[""3010974344',""]","Wonthaggi, Victoria',"
2893,"[""1512802380831727617',""]",
2894,"[""1587094661843550209',""]","US',"
2895,"[""701615966602424320',""]",
2896,"[""3012439683',""]",
2897,"[""1595614226713923584',""]",
2898,"[""1450553607850430466',""]",
2899,"[""1594501870185234434',""]",
2900,"[""322874617',""]","Berkeley, CA #CA13  #AD15',"
2901,"[""997857512',""]",
2902,"[""2808650785',""]","Chicago, IL',"
2903,"[""1363916805794856964',""]","Lagos, Nigeria',"
2904,"[""1470868585618759684',""]",Essex
2905,"[""182929371',""]","Miami, Florida',"
2906,"[""324154838',""]","Texas, USA',"
2907,"[""801971390395973632',""]","San Francisco, CA',"
2908,"[""1524485520604213255',""]","East Yorkshire',"
2909,"[""738130621071925248',""]","Outer Space, Dunedin, NZ',"
2910,"[""1593789146367131649',""]","Lakeland, FL',"
2911,"[""1494118610515681283',""]","Preston, Maryland, USA"
2912,"[""328661422',""]",
2913,"[""1184432823584858113',""]","South Korea',"
